[2016-02-17 10:49:02,899][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:35,014][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:35,015][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1068; args=(1068,)
[2016-02-17 11:00:35,015][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068 LIMIT 1; args=(1068,)
[2016-02-17 11:00:35,016][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:35,510][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:35,510][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:35,511][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:00:35'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:00:35')
[2016-02-17 11:00:35,512][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:00:35,513][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:35,514][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1068; args=(1068,)
[2016-02-17 11:00:35,514][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068 LIMIT 1; args=(1068,)
[2016-02-17 11:00:35,515][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:36,007][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:36,008][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:36,008][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:00:36'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:00:36')
[2016-02-17 11:00:36,009][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:00:36,010][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:36,011][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1068; args=(1068,)
[2016-02-17 11:00:36,012][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068 LIMIT 1; args=(1068,)
[2016-02-17 11:00:36,013][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:37,029][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:37,030][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:37,031][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:00:37'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:00:37')
[2016-02-17 11:00:37,032][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:00:37,033][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:37,033][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1068; args=(1068,)
[2016-02-17 11:00:37,034][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068 LIMIT 1; args=(1068,)
[2016-02-17 11:00:37,035][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:37,511][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:37,512][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:37,512][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:00:37'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:00:37')
[2016-02-17 11:00:37,513][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:00:37,514][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:37,515][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1068; args=(1068,)
[2016-02-17 11:00:37,516][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068 LIMIT 1; args=(1068,)
[2016-02-17 11:00:37,516][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:37,923][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:37,924][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:37,924][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:00:37'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:00:37')
[2016-02-17 11:00:37,925][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:00:37,926][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:37,927][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1068; args=(1068,)
[2016-02-17 11:00:37,928][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068 LIMIT 1; args=(1068,)
[2016-02-17 11:00:37,929][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:38,009][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:38,010][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:38,010][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:00:38'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:00:38')
[2016-02-17 11:00:38,011][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:00:38,013][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:38,013][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1068; args=(1068,)
[2016-02-17 11:00:38,015][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068 LIMIT 1; args=(1068,)
[2016-02-17 11:00:38,015][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:38,522][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:38,523][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:38,524][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:00:38'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:00:38')
[2016-02-17 11:00:38,525][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:00:38,526][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:38,526][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1068; args=(1068,)
[2016-02-17 11:00:38,527][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068 LIMIT 1; args=(1068,)
[2016-02-17 11:00:38,528][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:39,516][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:39,517][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:39,543][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:00:39'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:00:39')
[2016-02-17 11:00:39,544][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
[2016-02-17 11:00:39,545][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_app`.`id`, `cmdb_app`.`app_name`, `cmdb_app`.`upload_path`, `cmdb_app`.`app_path`, `cmdb_app`.`backup_path`, `cmdb_app`.`start_script_path`, `cmdb_app`.`stop_script_path`, `cmdb_app`.`publish_date`, `cmdb_app`.`war_file`, `cmdb_app`.`war_file_path`, `cmdb_app`.`task_id`, `cmdb_app`.`rollback_status` FROM `cmdb_app` WHERE `cmdb_app`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:39,546][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_tasklog`.`id`, `cmdb_tasklog`.`task_type`, `cmdb_tasklog`.`total_count`, `cmdb_tasklog`.`complete_count` FROM `cmdb_tasklog` WHERE `cmdb_tasklog`.`id` = 1068; args=(1068,)
[2016-02-17 11:00:39,546][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `cmdb_logger`.`id`, `cmdb_logger`.`happened_time`, `cmdb_logger`.`operation`, `cmdb_logger`.`server_id`, `cmdb_logger`.`username`, `cmdb_logger`.`status`, `cmdb_logger`.`description`, `cmdb_logger`.`task_id` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068 LIMIT 1; args=(1068,)
[2016-02-17 11:00:39,547][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `cmdb_logger` WHERE `cmdb_logger`.`task_id` = 1068; args=(1068,)
[2016-02-17 11:00:40,021][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:40,023][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[2016-02-17 11:00:40,023][task_id:django.db.backends][utils.py:89] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'sa7rsjv29vgz7xaoqs8g527z3isb5z1h' AND `django_session`.`expire_date` > '2016-02-17 03:00:40'); args=('sa7rsjv29vgz7xaoqs8g527z3isb5z1h', u'2016-02-17 03:00:40')
